user_id,ad_creative_quality,time_of_day,click_probability,is_clicked
user_6876,5,7,0.06245582551507839,0
user_7881,10,17,0.12491165103015679,0
user_4018,3,21,0.09368373827261758,0
user_4572,1,15,0.010409304252513065,0
user_3071,9,23,0.12491165103015679,1
user_8794,8,15,0.12491165103015679,0
user_4606,7,20,0.14573025953518293,0
user_10650,3,12,0.010409304252513065,0
user_3675,3,15,0.010409304252513065,0
user_5998,8,4,0.12491165103015679,0
user_8588,10,14,0.12491165103015679,0
user_8900,8,16,0.12491165103015679,0
user_7131,2,15,0.010409304252513065,0
user_10771,7,19,0.14573025953518293,0
user_8745,3,10,0.010409304252513065,0
user_1145,6,21,0.14573025953518293,1
user_5350,7,5,0.06245582551507839,0
user_10503,6,20,0.14573025953518293,1
user_6550,8,18,0.20818608505026132,0
user_3116,7,20,0.14573025953518293,0
user_6671,5,5,0.06245582551507839,0
user_5595,4,20,0.14573025953518293,0
user_9596,4,18,0.14573025953518293,0
user_6055,7,0,0.06245582551507839,0
user_8157,3,0,0.010409304252513065,0
user_1425,4,1,0.06245582551507839,0
user_2082,4,14,0.06245582551507839,0
user_1063,1,9,0.010409304252513065,0
user_10564,10,21,0.20818608505026132,0
user_3824,9,23,0.12491165103015679,0
user_5321,10,21,0.20818608505026132,0
user_2977,6,21,0.14573025953518293,0
user_5925,1,20,0.09368373827261758,1
user_9068,3,21,0.09368373827261758,0
user_8770,7,11,0.06245582551507839,0
user_4527,4,19,0.14573025953518293,0
user_7590,8,3,0.12491165103015679,1
user_5966,9,23,0.12491165103015679,0
user_5083,7,20,0.14573025953518293,0
user_3327,5,19,0.14573025953518293,0
user_9896,10,11,0.12491165103015679,0
user_9811,6,5,0.06245582551507839,0
user_6328,5,3,0.06245582551507839,0
user_1471,2,15,0.010409304252513065,0
user_9420,10,20,0.20818608505026132,1
user_1405,1,12,0.010409304252513065,0
user_9065,1,22,0.09368373827261758,0
user_1158,5,21,0.14573025953518293,0
user_3532,9,21,0.20818608505026132,0
user_3337,4,20,0.14573025953518293,0
user_9929,8,19,0.20818608505026132,0
user_4242,8,20,0.20818608505026132,0
user_2977,1,16,0.010409304252513065,0
user_5919,4,18,0.14573025953518293,0
user_5271,6,20,0.14573025953518293,0
user_5278,2,14,0.010409304252513065,0
user_7247,9,7,0.12491165103015679,0
user_6495,4,9,0.06245582551507839,0
user_2942,4,4,0.06245582551507839,0
user_7269,6,9,0.06245582551507839,0
user_1353,10,19,0.20818608505026132,0
user_5653,4,7,0.06245582551507839,0
user_4154,6,6,0.06245582551507839,0
user_10466,10,18,0.20818608505026132,0
user_9793,4,11,0.06245582551507839,0
user_4596,10,5,0.12491165103015679,0
user_2244,10,8,0.12491165103015679,1
user_5566,7,10,0.06245582551507839,0
user_9843,9,21,0.20818608505026132,0
user_6332,6,15,0.06245582551507839,0
user_5094,1,16,0.010409304252513065,0
user_4100,5,7,0.06245582551507839,0
user_8061,1,6,0.010409304252513065,0
user_6370,7,5,0.06245582551507839,0
user_7578,10,22,0.20818608505026132,1
user_4827,3,2,0.010409304252513065,0
user_2531,9,20,0.20818608505026132,0
user_9676,3,4,0.010409304252513065,0
user_10061,7,6,0.06245582551507839,0
user_6936,3,10,0.010409304252513065,0
user_2346,3,21,0.09368373827261758,0
user_10031,2,15,0.010409304252513065,0
user_2240,2,13,0.010409304252513065,0
user_9474,2,8,0.010409304252513065,0
user_8075,6,16,0.06245582551507839,0
user_9531,4,18,0.14573025953518293,0
user_5243,3,20,0.09368373827261758,1
user_7615,9,6,0.12491165103015679,0
user_9693,2,0,0.010409304252513065,0
user_5265,5,19,0.14573025953518293,1
user_6923,3,17,0.010409304252513065,0
user_2556,9,20,0.20818608505026132,0
user_7352,10,4,0.12491165103015679,0
user_6757,4,23,0.06245582551507839,0
user_6154,2,23,0.010409304252513065,0
user_7766,9,11,0.12491165103015679,0
user_1997,8,9,0.12491165103015679,0
user_9303,8,18,0.20818608505026132,0
user_8510,3,20,0.09368373827261758,0
user_4374,4,15,0.06245582551507839,0
user_9174,4,20,0.14573025953518293,1
user_9701,1,9,0.010409304252513065,1
user_1613,2,18,0.09368373827261758,1
user_2866,7,19,0.14573025953518293,0
user_4087,1,19,0.09368373827261758,0
user_3538,4,14,0.06245582551507839,0
user_1031,8,4,0.12491165103015679,0
user_10813,3,21,0.09368373827261758,0
user_6617,3,17,0.010409304252513065,0
user_2289,5,8,0.06245582551507839,0
user_10860,7,7,0.06245582551507839,0
user_3179,7,8,0.06245582551507839,0
user_8686,1,21,0.09368373827261758,0
user_4258,8,7,0.12491165103015679,0
user_3672,8,16,0.12491165103015679,0
user_1291,7,9,0.06245582551507839,0
user_6849,6,11,0.06245582551507839,0
user_9961,6,20,0.14573025953518293,0
user_1152,2,19,0.09368373827261758,0
user_4605,6,19,0.14573025953518293,0
user_8525,6,21,0.14573025953518293,0
user_3728,8,19,0.20818608505026132,0
user_10294,5,21,0.14573025953518293,0
user_6064,4,20,0.14573025953518293,0
user_8320,3,19,0.09368373827261758,0
user_6829,10,12,0.12491165103015679,0
user_4889,8,1,0.12491165103015679,0
user_6050,7,23,0.06245582551507839,0
user_10753,3,18,0.09368373827261758,0
user_3416,10,20,0.20818608505026132,1
user_10239,1,1,0.010409304252513065,0
user_2304,3,1,0.010409304252513065,0
user_1668,4,18,0.14573025953518293,0
user_1705,2,15,0.010409304252513065,0
user_8663,3,18,0.09368373827261758,0
user_8756,5,2,0.06245582551507839,0
user_10803,6,1,0.06245582551507839,0
user_8057,4,19,0.14573025953518293,0
user_9011,8,7,0.12491165103015679,1
user_4313,7,20,0.14573025953518293,0
user_8639,9,22,0.20818608505026132,1
user_4314,7,15,0.06245582551507839,0
user_6398,7,6,0.06245582551507839,0
user_1640,9,6,0.12491165103015679,0
user_10317,1,10,0.010409304252513065,0
user_10198,6,17,0.06245582551507839,0
user_7482,5,2,0.06245582551507839,1
user_9925,3,9,0.010409304252513065,0
user_9279,1,21,0.09368373827261758,0
user_9364,6,21,0.14573025953518293,0
user_6354,6,10,0.06245582551507839,0
user_9965,5,20,0.14573025953518293,0
user_10190,6,21,0.14573025953518293,0
user_10578,4,15,0.06245582551507839,0
user_7401,8,10,0.12491165103015679,0
user_9766,5,13,0.06245582551507839,0
user_6632,2,11,0.010409304252513065,0
user_2764,4,21,0.14573025953518293,0
user_1272,1,20,0.09368373827261758,1
user_6589,3,20,0.09368373827261758,0
user_10434,1,19,0.09368373827261758,1
user_4155,4,19,0.14573025953518293,0
user_2851,9,14,0.12491165103015679,0
user_3872,9,3,0.12491165103015679,1
user_1414,9,16,0.12491165103015679,0
user_6617,5,2,0.06245582551507839,1
user_6759,3,17,0.010409304252513065,0
user_7057,8,19,0.20818608505026132,0
user_1087,8,17,0.12491165103015679,1
user_2325,10,7,0.12491165103015679,0
user_9676,6,17,0.06245582551507839,0
user_3522,9,1,0.12491165103015679,1
user_1221,2,19,0.09368373827261758,0
user_3049,8,8,0.12491165103015679,0
user_8728,6,12,0.06245582551507839,0
user_1219,3,5,0.010409304252513065,0
user_1784,4,14,0.06245582551507839,0
user_3079,3,11,0.010409304252513065,0
user_4154,2,19,0.09368373827261758,0
user_9021,7,1,0.06245582551507839,0
user_7202,6,1,0.06245582551507839,0
user_2472,3,18,0.09368373827261758,0
user_1674,3,19,0.09368373827261758,1
user_7971,10,20,0.20818608505026132,1
user_7099,10,20,0.20818608505026132,1
user_4851,10,22,0.20818608505026132,0
user_3449,1,21,0.09368373827261758,0
user_3909,6,4,0.06245582551507839,0
user_9702,6,19,0.14573025953518293,0
user_3329,3,12,0.010409304252513065,0
user_1838,5,20,0.14573025953518293,0
user_4835,8,16,0.12491165103015679,0
user_1310,2,17,0.010409304252513065,0
user_6280,2,18,0.09368373827261758,0
user_4164,6,18,0.14573025953518293,1
user_9562,2,18,0.09368373827261758,0
user_3226,7,0,0.06245582551507839,0
user_10723,7,16,0.06245582551507839,0
user_6710,4,10,0.06245582551507839,0
user_9266,5,19,0.14573025953518293,0
user_8102,7,11,0.06245582551507839,0
user_8698,7,19,0.14573025953518293,1
user_5518,6,15,0.06245582551507839,0
user_4422,6,13,0.06245582551507839,0
user_4667,1,9,0.010409304252513065,0
user_3850,4,18,0.14573025953518293,0
user_1728,8,19,0.20818608505026132,0
user_6600,3,20,0.09368373827261758,0
user_10119,6,20,0.14573025953518293,0
user_3834,3,21,0.09368373827261758,0
user_9407,7,16,0.06245582551507839,0
user_5662,3,21,0.09368373827261758,0
user_9543,2,20,0.09368373827261758,0
user_5458,4,7,0.06245582551507839,0
user_1635,9,3,0.12491165103015679,0
user_4557,3,19,0.09368373827261758,1
user_7158,5,8,0.06245582551507839,0
user_7225,8,12,0.12491165103015679,0
user_2924,8,7,0.12491165103015679,0
user_7761,8,14,0.12491165103015679,0
user_5715,2,3,0.010409304252513065,0
user_9412,5,18,0.14573025953518293,0
user_9254,4,5,0.06245582551507839,0
user_9749,8,21,0.20818608505026132,1
user_8529,8,14,0.12491165103015679,0
user_7049,9,22,0.20818608505026132,1
user_1125,4,13,0.06245582551507839,0
user_10888,4,11,0.06245582551507839,0
user_6596,1,10,0.010409304252513065,0
user_1180,8,4,0.12491165103015679,1
user_4800,4,0,0.06245582551507839,0
user_4838,2,3,0.010409304252513065,0
user_1921,6,3,0.06245582551507839,0
user_8191,3,21,0.09368373827261758,0
user_5690,1,14,0.010409304252513065,0
user_3254,6,20,0.14573025953518293,0
user_3606,3,17,0.010409304252513065,0
user_7716,10,11,0.12491165103015679,0
user_9228,5,19,0.14573025953518293,0
user_7599,3,10,0.010409304252513065,0
user_5239,8,23,0.12491165103015679,0
user_1178,7,20,0.14573025953518293,0
user_1895,7,9,0.06245582551507839,0
user_2746,2,17,0.010409304252513065,0
user_4567,3,19,0.09368373827261758,0
user_3658,10,8,0.12491165103015679,0
user_6419,10,20,0.20818608505026132,0
user_2110,10,19,0.20818608505026132,0
user_1349,9,20,0.20818608505026132,0
user_6605,4,6,0.06245582551507839,0
user_4513,2,19,0.09368373827261758,0
user_5941,8,9,0.12491165103015679,0
user_8649,5,22,0.14573025953518293,1
user_7497,6,14,0.06245582551507839,0
user_9661,9,0,0.12491165103015679,1
user_3670,5,11,0.06245582551507839,0
user_9939,2,21,0.09368373827261758,0
user_9884,3,9,0.010409304252513065,0
user_1555,9,13,0.12491165103015679,0
user_7158,3,3,0.010409304252513065,0
user_7449,7,19,0.14573025953518293,0
user_4891,7,19,0.14573025953518293,1
user_4535,10,22,0.20818608505026132,0
user_4409,9,13,0.12491165103015679,1
user_5996,1,19,0.09368373827261758,0
user_4011,4,1,0.06245582551507839,0
user_1328,5,18,0.14573025953518293,0
user_8145,8,22,0.20818608505026132,0
user_1921,2,1,0.010409304252513065,0
user_8725,9,8,0.12491165103015679,1
user_6997,1,19,0.09368373827261758,0
user_9062,10,1,0.12491165103015679,0
user_7847,1,8,0.010409304252513065,0
user_6629,5,21,0.14573025953518293,0
user_8595,7,19,0.14573025953518293,0
user_8990,9,17,0.12491165103015679,0
user_6066,5,20,0.14573025953518293,0
user_2643,3,2,0.010409304252513065,0
user_8567,5,19,0.14573025953518293,0
user_4451,8,6,0.12491165103015679,0
user_2984,5,4,0.06245582551507839,0
user_3936,10,18,0.20818608505026132,0
user_5013,10,19,0.20818608505026132,0
user_8963,4,21,0.14573025953518293,0
user_2073,10,19,0.20818608505026132,0
user_4326,2,21,0.09368373827261758,0
user_3042,8,0,0.12491165103015679,0
user_5030,9,16,0.12491165103015679,0
user_6512,3,15,0.010409304252513065,0
user_9135,8,19,0.20818608505026132,1
user_1844,9,5,0.12491165103015679,0
user_5336,9,23,0.12491165103015679,0
user_5221,5,14,0.06245582551507839,0
user_6091,3,18,0.09368373827261758,0
user_4539,7,20,0.14573025953518293,0
user_1682,2,10,0.010409304252513065,0
user_4052,10,19,0.20818608505026132,0
user_8643,2,0,0.010409304252513065,0
user_2625,6,11,0.06245582551507839,0
user_3314,2,20,0.09368373827261758,0
user_8032,8,1,0.12491165103015679,0
user_6802,2,9,0.010409304252513065,0
user_3786,8,18,0.20818608505026132,0
user_1985,5,17,0.06245582551507839,0
user_9113,10,18,0.20818608505026132,0
user_4210,7,4,0.06245582551507839,0
user_1217,7,22,0.14573025953518293,0
user_6739,1,17,0.010409304252513065,0
user_9919,7,9,0.06245582551507839,0
user_6106,8,11,0.12491165103015679,0
user_5976,2,22,0.09368373827261758,0
user_8143,4,6,0.06245582551507839,0
user_4220,10,0,0.12491165103015679,0
user_1018,1,12,0.010409304252513065,0
user_1268,9,18,0.20818608505026132,1
user_8538,2,20,0.09368373827261758,0
user_8429,10,18,0.20818608505026132,0
user_2140,6,14,0.06245582551507839,0
user_5394,6,22,0.14573025953518293,0
user_4963,5,20,0.14573025953518293,0
user_9930,3,8,0.010409304252513065,0
user_1788,9,14,0.12491165103015679,0
user_6971,10,19,0.20818608505026132,0
user_5172,6,19,0.14573025953518293,0
user_10047,5,23,0.06245582551507839,0
user_9897,9,22,0.20818608505026132,0
user_9397,9,5,0.12491165103015679,0
user_7056,5,18,0.14573025953518293,0
user_7978,5,18,0.14573025953518293,0
user_10012,8,19,0.20818608505026132,0
user_3983,9,22,0.20818608505026132,0
user_2153,2,15,0.010409304252513065,0
user_10720,2,19,0.09368373827261758,0
user_1507,2,14,0.010409304252513065,0
user_9944,1,18,0.09368373827261758,0
user_4372,6,13,0.06245582551507839,0
user_5198,1,19,0.09368373827261758,0
user_3919,1,0,0.010409304252513065,0
user_5827,4,6,0.06245582551507839,0
user_8268,5,18,0.14573025953518293,1
user_5513,2,20,0.09368373827261758,0
user_3088,10,3,0.12491165103015679,0
user_8298,6,12,0.06245582551507839,0
user_7177,9,1,0.12491165103015679,0
user_6253,3,13,0.010409304252513065,0
user_7618,9,21,0.20818608505026132,0
user_2140,2,18,0.09368373827261758,0
user_4753,2,20,0.09368373827261758,0
user_10524,10,4,0.12491165103015679,0
user_8160,5,20,0.14573025953518293,0
user_7030,1,20,0.09368373827261758,0
user_5693,9,18,0.20818608505026132,0
user_2793,2,4,0.010409304252513065,0
user_10681,7,17,0.06245582551507839,0
user_6919,10,9,0.12491165103015679,0
user_2791,4,21,0.14573025953518293,0
user_2718,2,20,0.09368373827261758,0
user_9113,1,19,0.09368373827261758,0
user_8841,5,13,0.06245582551507839,0
user_10561,6,13,0.06245582551507839,0
user_1354,9,20,0.20818608505026132,0
user_3516,3,14,0.010409304252513065,0
user_4747,1,22,0.09368373827261758,0
user_5293,6,10,0.06245582551507839,0
user_8781,7,19,0.14573025953518293,0
user_7384,5,10,0.06245582551507839,0
user_5262,6,16,0.06245582551507839,0
user_7272,7,18,0.14573025953518293,0
user_2268,5,11,0.06245582551507839,0
user_6948,4,19,0.14573025953518293,1
user_2883,6,2,0.06245582551507839,0
user_7570,9,23,0.12491165103015679,0
user_10606,9,7,0.12491165103015679,0
user_6150,4,2,0.06245582551507839,0
user_10266,7,19,0.14573025953518293,0
user_3319,8,23,0.12491165103015679,0
user_4878,9,20,0.20818608505026132,0
user_3821,9,10,0.12491165103015679,0
user_4003,4,18,0.14573025953518293,0
user_6376,6,18,0.14573025953518293,0
user_10755,7,4,0.06245582551507839,0
user_1586,8,21,0.20818608505026132,0
user_4635,7,22,0.14573025953518293,1
user_5110,9,9,0.12491165103015679,0
user_9758,2,0,0.010409304252513065,0
user_4383,8,16,0.12491165103015679,0
user_2473,3,20,0.09368373827261758,0
user_6153,10,22,0.20818608505026132,0
user_6799,8,19,0.20818608505026132,1
user_9870,7,9,0.06245582551507839,0
user_3780,4,13,0.06245582551507839,0
user_3699,2,1,0.010409304252513065,0
user_8852,1,3,0.010409304252513065,0
user_9311,6,3,0.06245582551507839,0
user_6009,3,15,0.010409304252513065,0
user_7020,7,16,0.06245582551507839,0
user_8616,3,22,0.09368373827261758,1
user_9690,2,4,0.010409304252513065,0
user_4788,5,20,0.14573025953518293,1
user_4942,1,10,0.010409304252513065,0
user_2985,8,23,0.12491165103015679,1
user_2095,1,3,0.010409304252513065,0
user_9028,7,13,0.06245582551507839,0
user_8005,1,22,0.09368373827261758,0
user_6888,3,9,0.010409304252513065,0
user_10942,10,10,0.12491165103015679,1
user_6533,3,18,0.09368373827261758,0
user_3428,1,15,0.010409304252513065,0
user_10877,4,16,0.06245582551507839,0
user_5619,5,7,0.06245582551507839,0
user_3663,8,9,0.12491165103015679,0
user_10385,8,10,0.12491165103015679,0
user_9842,1,19,0.09368373827261758,1
user_5270,3,1,0.010409304252513065,0
user_2549,8,20,0.20818608505026132,0
user_9389,4,19,0.14573025953518293,0
user_4963,9,19,0.20818608505026132,0
user_3529,8,3,0.12491165103015679,0
user_4698,7,6,0.06245582551507839,0
user_5224,4,13,0.06245582551507839,0
user_8322,2,3,0.010409304252513065,0
user_3865,2,3,0.010409304252513065,0
user_2666,8,18,0.20818608505026132,0
user_3464,4,20,0.14573025953518293,0
user_9537,5,11,0.06245582551507839,0
user_2005,8,3,0.12491165103015679,0
user_3588,8,3,0.12491165103015679,0
user_8951,9,21,0.20818608505026132,0
user_5809,9,19,0.20818608505026132,0
user_2996,6,18,0.14573025953518293,0
user_3652,1,19,0.09368373827261758,0
user_3376,9,8,0.12491165103015679,0
user_2086,7,16,0.06245582551507839,0
user_5015,10,17,0.12491165103015679,0
user_7186,8,6,0.12491165103015679,0
user_2233,4,3,0.06245582551507839,0
user_5510,10,1,0.12491165103015679,0
user_1573,10,1,0.12491165103015679,0
user_1134,2,13,0.010409304252513065,0
user_6039,6,19,0.14573025953518293,0
user_7435,2,11,0.010409304252513065,0
user_2650,9,22,0.20818608505026132,0
user_4931,9,21,0.20818608505026132,0
user_8683,2,18,0.09368373827261758,0
user_6414,9,2,0.12491165103015679,0
user_5954,10,1,0.12491165103015679,0
user_7546,2,4,0.010409304252513065,0
user_7859,7,21,0.14573025953518293,0
user_8289,7,0,0.06245582551507839,0
user_4606,2,20,0.09368373827261758,1
user_8946,9,21,0.20818608505026132,1
user_5925,10,19,0.20818608505026132,1
user_9737,6,18,0.14573025953518293,0
user_1987,7,4,0.06245582551507839,0
user_9712,5,12,0.06245582551507839,0
user_1679,8,20,0.20818608505026132,0
user_5355,5,8,0.06245582551507839,0
user_9809,3,11,0.010409304252513065,0
user_6764,7,14,0.06245582551507839,0
user_3129,8,15,0.12491165103015679,0
user_5531,6,21,0.14573025953518293,0
user_10430,4,20,0.14573025953518293,1
user_5445,2,22,0.09368373827261758,0
user_7803,6,13,0.06245582551507839,0
user_2294,8,4,0.12491165103015679,0
user_8341,1,0,0.010409304252513065,0
user_4911,5,11,0.06245582551507839,0
user_1276,3,11,0.010409304252513065,0
user_9725,1,21,0.09368373827261758,1
user_9891,9,21,0.20818608505026132,0
user_2680,7,18,0.14573025953518293,0
user_6116,4,11,0.06245582551507839,0
user_10933,4,19,0.14573025953518293,1
user_2651,3,21,0.09368373827261758,0
user_4467,5,7,0.06245582551507839,0
user_4822,8,5,0.12491165103015679,0
user_9682,10,1,0.12491165103015679,1
user_1765,7,22,0.14573025953518293,0
user_5931,9,3,0.12491165103015679,0
user_2784,6,12,0.06245582551507839,0
user_8023,6,17,0.06245582551507839,0
user_7356,4,21,0.14573025953518293,1
user_6612,5,23,0.06245582551507839,0
user_6346,10,23,0.12491165103015679,0
user_3029,9,23,0.12491165103015679,0
user_10357,9,5,0.12491165103015679,0
user_10824,4,12,0.06245582551507839,0
user_5453,4,14,0.06245582551507839,0
user_4468,3,21,0.09368373827261758,0
user_2713,4,2,0.06245582551507839,0
user_1056,4,22,0.14573025953518293,1
user_9963,4,20,0.14573025953518293,1
user_10646,5,20,0.14573025953518293,0
user_2757,2,19,0.09368373827261758,0
user_1506,1,21,0.09368373827261758,0
user_4332,10,12,0.12491165103015679,0
user_7575,7,8,0.06245582551507839,0
user_1074,4,13,0.06245582551507839,0
user_1207,6,2,0.06245582551507839,0
user_10296,6,10,0.06245582551507839,0
user_9493,4,13,0.06245582551507839,0
user_9381,6,9,0.06245582551507839,0
user_7104,1,18,0.09368373827261758,1
user_7875,8,13,0.12491165103015679,0
user_6837,4,15,0.06245582551507839,0
user_5859,4,1,0.06245582551507839,0
user_8994,2,7,0.010409304252513065,0
user_5576,6,4,0.06245582551507839,1
user_10021,4,9,0.06245582551507839,0
user_10008,3,1,0.010409304252513065,0
user_1583,9,20,0.20818608505026132,0
user_10266,3,5,0.010409304252513065,0
user_2707,3,6,0.010409304252513065,0
user_5313,3,0,0.010409304252513065,0
user_3543,10,12,0.12491165103015679,0
user_10778,5,16,0.06245582551507839,0
user_7421,4,18,0.14573025953518293,0
